,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
336,WP,WP:WP474,Endochondral ossification,0.022178800315285064,True,Endochondral ossification,63,86,6,7899,0.06976744186046512,0.09523809523809523,query_1,['WP:000000'],"['MMP9', 'VEGFA', 'TGFB1', 'PLAU', 'TIMP3', 'KIF3A']","[['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP']]"
337,WP,WP:WP4808,Endochondral ossification with skeletal dysplasias,0.022178800315285064,True,Endochondral ossification with skeletal dysplasias,63,86,6,7899,0.06976744186046512,0.09523809523809523,query_1,['WP:000000'],"['MMP9', 'VEGFA', 'TGFB1', 'PLAU', 'TIMP3', 'KIF3A']","[['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP']]"
338,GO:BP,GO:0072330,monocarboxylic acid biosynthetic process,0.022859853715062804,True,"""The chemical reactions and pathways resulting in the formation of monocarboxylic acids, any organic acid containing one carboxyl (-COOH) group."" [GOC:mah]",169,95,8,16307,0.08421052631578947,0.047337278106508875,query_1,"['GO:0032787', 'GO:0046394']","['IL1B', 'GSTM1', 'ALOX5', 'GSTP1', 'EDN1', 'PTGS1', 'PTGS2', 'LTC4S']","[['IGI'], ['IDA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA'], ['IDA'], ['IDA', 'ISS', 'IBA'], ['IDA', 'ISS', 'IBA', 'NAS'], ['IDA']]"
339,GO:BP,GO:0016310,phosphorylation,0.023046176046216355,True,"""The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide."" [ISBN:0198506732]",1443,95,23,16307,0.24210526315789474,0.01593901593901594,query_1,['GO:0006796'],"['CCL2', 'IL4', 'MMP9', 'CCL5', 'IL1B', 'CCL11', 'IL5', 'VEGFA', 'IRAK3', 'SOD1', 'TNF', 'PPP2CA', 'GSTP1', 'PTEN', 'PRKCZ', 'ADRB2', 'HLA-DRB1', 'EDN1', 'PDE4D', 'RAD50', 'MYLK', 'TSLP', 'LIF']","[['TAS'], ['IGI', 'ISS', 'IBA'], ['IMP'], ['IDA', 'TAS'], ['IDA', 'ISS', 'NAS'], ['TAS'], ['ISS'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IMP', 'IBA'], ['IDA'], ['IDA', 'ISS'], ['IMP', 'NAS'], ['IDA'], ['IDA', 'IMP', 'ISS'], ['IDA', 'IMP', 'IBA'], ['IGI', 'TAS'], ['IDA'], ['IDA'], ['ISS'], ['IDA'], ['TAS'], ['IDA'], ['IDA']]"
340,GO:BP,GO:0031620,regulation of fever generation,0.023650900265390278,True,"""Any process that modulates the rate or extent of fever generation."" [GOC:add, GOC:dph, GOC:tb]",7,95,3,16307,0.031578947368421054,0.42857142857142855,query_1,"['GO:0001660', 'GO:0002673', 'GO:0031650']","['IL1B', 'TNF', 'PTGS2']","[['ISS'], ['ISS'], ['ISS']]"
341,GO:BP,GO:0002544,chronic inflammatory response,0.023650900265390278,True,"""Inflammation of prolonged duration (weeks or months) in which active inflammation, tissue destruction, and attempts at repair are proceeding simultaneously. Although it may follow acute inflammation, chronic inflammation frequently begins insidiously, as a low-grade, smoldering, often asymptomatic response."" [GO_REF:0000022, GOC:jal, ISBN:0781735149]",7,95,3,16307,0.031578947368421054,0.42857142857142855,query_1,['GO:0006954'],"['IL4', 'CCL5', 'TNF']","[['IBA'], ['TAS'], ['IMP']]"
342,GO:BP,GO:0031652,positive regulation of heat generation,0.023650900265390278,True,"""Any process that activates or increases the rate or extent of heat generation."" [GOC:dph, GOC:mah, GOC:tb]",7,95,3,16307,0.031578947368421054,0.42857142857142855,query_1,"['GO:0031649', 'GO:0031650', 'GO:0051240']","['IL1B', 'TNF', 'PTGS2']","[['ISS'], ['ISS'], ['ISS']]"
343,GO:BP,GO:0032754,positive regulation of interleukin-5 production,0.023650900265390278,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-5 production."" [GOC:mah]",7,95,3,16307,0.031578947368421054,0.42857142857142855,query_1,"['GO:0001819', 'GO:0032634', 'GO:0032674']","['PRKCZ', 'PDE4D', 'TSLP']","[['ISS'], ['IMP'], ['IMP']]"
344,GO:BP,GO:0001660,fever generation,0.023650900265390278,True,"""The heat generation process that results in a rise in body temperature above the normal, often as a response to infection."" [GOC:dph, GOC:jl]",7,95,3,16307,0.031578947368421054,0.42857142857142855,query_1,"['GO:0006953', 'GO:0031649']","['IL1B', 'TNF', 'PTGS2']","[['ISS'], ['ISS'], ['ISS']]"
345,GO:MF,GO:0070851,growth factor receptor binding,0.02376984480774875,True,"""Binding to a growth factor receptor."" [GOC:mah, GOC:vw]",117,97,6,17307,0.061855670103092786,0.05128205128205128,query_1,['GO:0005102'],"['IL4', 'IL1B', 'IL5', 'VEGFA', 'IL1RN', 'TSLP']","[['TAS'], ['NAS'], ['TAS'], ['IPI', 'IBA'], ['IPI'], ['IMP']]"
346,GO:BP,GO:2001234,negative regulation of apoptotic signaling pathway,0.02387508653912846,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of apoptotic signaling pathway."" [GOC:mtg_apoptosis]",170,95,8,16307,0.08421052631578947,0.047058823529411764,query_1,"['GO:0009968', 'GO:0043066', 'GO:0097190', 'GO:2001233']","['IL4', 'MMP9', 'IL1B', 'BCL2', 'TNF', 'GSTP1', 'HMOX1', 'ICAM1']","[['IBA'], ['IMP'], ['IDA'], ['IDA', 'IMP', 'IGI', 'IBA', 'TAS'], ['IDA', 'IGI'], ['IDA'], ['IMP'], ['IDA']]"
347,GO:BP,GO:0002700,regulation of production of molecular mediator of immune response,0.024031385590336057,True,"""Any process that modulates the frequency, rate, or extent of the production of molecular mediator of immune response."" [GOC:add]",121,95,7,16307,0.07368421052631578,0.05785123966942149,query_1,"['GO:0002440', 'GO:0002697', 'GO:0010468']","['IL4', 'IL1B', 'IRAK3', 'TNF', 'PRKCZ', 'HLA-G', 'TBX21']","[['IDA', 'ISS', 'IBA', 'TAS'], ['IDA'], ['ISS'], ['IDA'], ['ISS'], ['IDA'], ['ISS']]"
348,GO:BP,GO:0006979,response to oxidative stress,0.024393116350315793,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."" [GOC:jl, PMID:12115731]",288,95,10,16307,0.10526315789473684,0.034722222222222224,query_1,['GO:0006950'],"['MMP9', 'CAT', 'ERCC2', 'SOD1', 'ALOX5', 'PARP1', 'NQO1', 'GSTP1', 'HMOX1', 'EDN1']","[['IDA'], ['IDA', 'IMP', 'IBA'], ['IMP'], ['IDA', 'IMP', 'ISS', 'IBA', 'IC'], ['ISS'], ['IMP'], ['IDA', 'IEP'], ['ISS'], ['IMP', 'ISS', 'IBA'], ['IDA']]"
349,GO:BP,GO:0001885,endothelial cell development,0.024569539119371722,True,"""The progression of an endothelial cell over time, from its formation to the mature structure."" [GOC:dph]",46,95,5,16307,0.05263157894736842,0.10869565217391304,query_1,"['GO:0002064', 'GO:0045446']","['IL1B', 'VEGFA', 'TNF', 'PDE4D', 'ICAM1']","[['IDA'], ['IDA'], ['IDA'], ['ISS'], ['IGI']]"
350,GO:BP,GO:0030154,cell differentiation,0.02477244011639497,True,"""The process in which relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state."" [ISBN:0198506732]",2886,95,35,16307,0.3684210526315789,0.012127512127512128,query_1,['GO:0048869'],"['CCL2', 'IL4', 'MMP9', 'IL13', 'IL1B', 'CCL11', 'VEGFA', 'CAT', 'NPY', 'BBS4', 'CASP8', 'CFTR', 'ERCC2', 'SOD1', 'TNF', 'ALOX5', 'PPP2CA', 'PARP1', 'DNMT1', 'KRT19', 'TNC', 'PTEN', 'PRKCZ', 'HLA-DRB1', 'EDN1', 'TENM3', 'PDE4D', 'MYB', 'IKZF3', 'PTGS2', 'SDCCAG8', 'HLA-G', 'TBX21', 'ICAM1', 'LIF']","[['IDA'], ['IDA', 'ISS', 'IBA', 'TAS'], ['IEP', 'ISS', 'TAS'], ['NAS'], ['IDA', 'IGI', 'ISS', 'IBA', 'TAS'], ['ISS'], ['IDA', 'ISS', 'TAS'], ['HDA'], ['IEP', 'TAS'], ['ISS'], ['IMP', 'IBA', 'TAS'], ['ISS'], ['IMP'], ['ISS', 'NAS'], ['IDA', 'IGI', 'ISS', 'TAS', 'NAS'], ['ISS'], ['IMP', 'NAS'], ['TAS'], ['IMP'], ['IDA', 'IBA'], ['HDA', 'IBA'], ['IMP', 'ISS'], ['ISS'], ['IDA'], ['IDA', 'IMP', 'IGI'], ['ISS', 'IBA'], ['ISS'], ['IMP', 'IC'], ['ISS'], ['ISS'], ['IBA'], ['IDA', 'IMP'], ['ISS', 'IBA'], ['IGI'], ['IDA', 'IBA', 'TAS']]"
351,GO:BP,GO:0010604,positive regulation of macromolecule metabolic process,0.02477244011639497,True,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",2886,95,35,16307,0.3684210526315789,0.012127512127512128,query_1,"['GO:0009893', 'GO:0043170', 'GO:0060255']","['CCL2', 'IL4', 'MMP9', 'IL13', 'CCL5', 'IL1B', 'IL5', 'VEGFA', 'IL33', 'CD14', 'CASP8', 'ERCC2', 'SOD1', 'NOS2', 'TNF', 'PPP2CA', 'PARP1', 'DNMT1', 'PTEN', 'PRKCZ', 'ADRB2', 'HLA-DRB1', 'HMOX1', 'EDN1', 'PDE4D', 'NFKB2', 'RAD50', 'MYB', 'HLA-DPB1', 'PTGS2', 'TSLP', 'PDE4B', 'HLA-G', 'TBX21', 'LIF']","[['ISS'], ['IDA', 'IGI', 'ISS', 'IBA'], ['IMP'], ['IGI', 'ISS'], ['IDA', 'TAS', 'NAS'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'TAS', 'NAS'], ['ISS'], ['IDA', 'IMP', 'IGI', 'IBA'], ['IDA', 'ISS', 'IBA'], ['IDA', 'IMP', 'ISS', 'IBA'], ['IDA', 'IMP', 'IBA'], ['IBA'], ['IDA'], ['IDA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA'], ['IMP'], ['IDA', 'IGI'], ['IMP'], ['IDA'], ['ISS'], ['IGI', 'TAS'], ['IDA'], ['TAS'], ['IDA'], ['IMP'], ['IDA'], ['IDA', 'IMP'], ['IDA', 'IMP', 'IBA', 'NAS', 'IC'], ['IMP'], ['ISS'], ['IDA', 'IMP'], ['IMP'], ['IDA'], ['IDA', 'ISS'], ['IDA', 'IMP']]"
352,GO:BP,GO:0071674,mononuclear cell migration,0.02492820980021738,True,"""The movement of a mononuclear cell within or between different tissues and organs of the body."" [GOC:mah]",171,95,8,16307,0.08421052631578947,0.04678362573099415,query_1,['GO:0050900'],"['CCL2', 'IL4', 'CCL5', 'CCL11', 'TNF', 'ALOX5', 'TBX21', 'CCL15']","[['IDA', 'ISS', 'IBA'], ['IBA'], ['IDA', 'IBA', 'TAS', 'IC'], ['IBA'], ['NAS'], ['ISS'], ['IDA', 'IBA'], ['IBA']]"
353,GO:BP,GO:0015833,peptide transport,0.02492820980021738,True,"""The directed movement of peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",171,95,8,16307,0.08421052631578947,0.04678362573099415,query_1,"['GO:0042886', 'GO:0071702']","['CCL5', 'IL1B', 'CFTR', 'NOS2', 'TNF', 'ALOX5', 'HLA-DRB1', 'EDN1']","[['IDA'], ['IDA'], ['IMP', 'IGI'], ['IMP'], ['IDA'], ['ISS'], ['IMP'], ['IDA']]"
354,GO:BP,GO:0010469,regulation of signaling receptor activity,0.025374081942690453,True,"""Any process that modulates the frequency, rate or extent of a signaling receptor activity. Receptor activity is when a molecule combines with an extracellular or intracellular messenger to initiate a change in cell activity."" [GOC:dph, GOC:tb]",122,95,7,16307,0.07368421052631578,0.05737704918032787,query_1,"['GO:0009966', 'GO:0065009']","['CCL2', 'PLAU', 'TNF', 'ADRB2', 'EDN1', 'PDE4D', 'ANKRD13C']","[['ISS'], ['IDA'], ['IDA'], ['IGI'], ['IDA'], ['ISS'], ['IDA']]"
355,GO:BP,GO:0007565,female pregnancy,0.02539600098644572,True,"""The set of physiological processes that allow an embryo or foetus to develop within the body of a female animal. It covers the time from fertilization of a female ovum by a male spermatozoon until birth."" [ISBN:0192800825]",80,95,6,16307,0.06315789473684211,0.075,query_1,"['GO:0044703', 'GO:0044706']","['IL1B', 'VEGFA', 'BCL2', 'SOD1', 'PARP1', 'SCGB1A1']","[['TAS'], ['IMP'], ['NAS'], ['ISS', 'NAS'], ['ISS'], ['TAS', 'NAS']]"
356,GO:BP,GO:0050793,regulation of developmental process,0.02613882445328955,True,"""Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:go_curators]",1788,95,26,16307,0.2736842105263158,0.0145413870246085,query_1,"['GO:0032502', 'GO:0050789']","['CCR3', 'CCL2', 'IL4', 'MMP9', 'IL13', 'IL1B', 'CCL11', 'VEGFA', 'CASP8', 'CFTR', 'SOD1', 'TNF', 'ALOX5', 'PPP2CA', 'DNMT1', 'PTEN', 'PRKCZ', 'HLA-DRB1', 'HMOX1', 'EDN1', 'MYB', 'IKZF3', 'PTGS2', 'HLA-G', 'TBX21', 'LIF']","[['IMP'], ['IDA'], ['IDA', 'ISS', 'IBA'], ['ISS'], ['NAS'], ['IDA', 'IGI', 'ISS', 'TAS'], ['IDA', 'ISS'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA'], ['IMP'], ['ISS'], ['ISS', 'NAS'], ['IDA', 'IGI', 'ISS', 'TAS', 'NAS'], ['ISS'], ['IMP', 'NAS'], ['IMP'], ['IMP', 'ISS'], ['ISS'], ['IDA'], ['IDA', 'TAS'], ['IDA', 'IMP', 'IGI'], ['IMP'], ['ISS'], ['ISS'], ['IDA', 'IMP'], ['ISS'], ['IDA', 'IBA']]"
357,GO:BP,GO:0048468,cell development,0.026405430658611805,True,"""The process whose specific outcome is the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:go_curators]",1789,95,26,16307,0.2736842105263158,0.014533258803801007,query_1,"['GO:0030154', 'GO:0048856', 'GO:0048869']","['IL4', 'MMP9', 'IL1B', 'CCL11', 'VEGFA', 'NPY', 'BBS4', 'CASP8', 'CFTR', 'SOD1', 'TNF', 'PARP1', 'KRT19', 'TNC', 'PTEN', 'PRKCZ', 'HLA-DRB1', 'EDN1', 'TENM3', 'PDE4D', 'MYB', 'IKZF3', 'HLA-G', 'TBX21', 'ICAM1', 'LIF']","[['IDA', 'ISS', 'IBA', 'TAS'], ['TAS'], ['IDA', 'IGI', 'ISS', 'IBA', 'TAS'], ['ISS'], ['IDA', 'ISS'], ['IEP'], ['ISS'], ['IMP', 'IBA', 'TAS'], ['ISS'], ['ISS', 'NAS'], ['IDA', 'IGI', 'TAS', 'NAS'], ['TAS'], ['IDA'], ['IBA'], ['ISS'], ['ISS'], ['IDA'], ['IDA', 'IMP', 'IGI'], ['ISS', 'IBA'], ['ISS'], ['IMP', 'IC'], ['ISS'], ['IDA', 'IMP'], ['ISS'], ['IGI'], ['IDA', 'TAS']]"
358,GO:BP,GO:0001934,positive regulation of protein phosphorylation,0.02674813154224852,True,"""Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to amino acids within a protein."" [GOC:hjd]",588,95,14,16307,0.14736842105263157,0.023809523809523808,query_1,"['GO:0001932', 'GO:0006468', 'GO:0031401', 'GO:0042327']","['IL4', 'MMP9', 'CCL5', 'IL1B', 'IL5', 'VEGFA', 'TNF', 'PPP2CA', 'ADRB2', 'HLA-DRB1', 'EDN1', 'RAD50', 'TSLP', 'LIF']","[['IGI', 'IBA'], ['IMP'], ['IDA', 'TAS'], ['IDA', 'NAS'], ['ISS'], ['IDA', 'IBA'], ['IDA', 'ISS'], ['IMP'], ['IGI', 'TAS'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA']]"
359,GO:BP,GO:0001959,regulation of cytokine-mediated signaling pathway,0.02677855007965721,True,"""Any process that modulates the frequency, rate or extent of the cytokine mediated signaling pathway."" [GOC:hjd]",123,95,7,16307,0.07368421052631578,0.056910569105691054,query_1,"['GO:0009966', 'GO:0019221', 'GO:0060759']","['ARG1', 'IRAK3', 'CASP8', 'IL1RN', 'GSTP1', 'EDN1', 'TSLP']","[['IMP'], ['IC'], ['TAS'], ['IDA', 'IBA'], ['IC'], ['IDA'], ['IDA']]"
360,GO:BP,GO:0032613,interleukin-10 production,0.027368419897343104,True,"""The appearance of interleukin-10 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",47,95,5,16307,0.05263157894736842,0.10638297872340426,query_1,['GO:0001816'],"['IL4', 'IL13', 'PRKCZ', 'HLA-DRB1', 'TSLP']","[['IGI', 'IBA'], ['IGI'], ['ISS'], ['IDA'], ['IMP']]"
361,GO:BP,GO:0002711,positive regulation of T cell mediated immunity,0.027368419897343104,True,"""Any process that activates or increases the frequency, rate, or extent of T cell mediated immunity."" [GOC:add]",47,95,5,16307,0.05263157894736842,0.10638297872340426,query_1,"['GO:0002456', 'GO:0002708', 'GO:0002709', 'GO:0002824']","['IL4', 'IL1B', 'PRKCZ', 'HLA-DRB1', 'TBX21']","[['IDA'], ['IDA', 'IC'], ['ISS'], ['IDA'], ['ISS']]"
362,GO:BP,GO:0032653,regulation of interleukin-10 production,0.027368419897343104,True,"""Any process that modulates the frequency, rate, or extent of interleukin-10 production."" [GOC:mah]",47,95,5,16307,0.05263157894736842,0.10638297872340426,query_1,"['GO:0001817', 'GO:0032613']","['IL4', 'IL13', 'PRKCZ', 'HLA-DRB1', 'TSLP']","[['IGI', 'IBA'], ['IGI'], ['ISS'], ['IDA'], ['IMP']]"
363,KEGG,KEGG:05133,Pertussis,0.027650887480501974,True,Pertussis,76,83,6,8091,0.07228915662650602,0.07894736842105263,query_1,['KEGG:00000'],"['IL1B', 'CD14', 'NOS2', 'TNF', 'NLRP3', 'CXCL6']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]"
364,GO:BP,GO:0031399,regulation of protein modification process,0.028349585830306518,True,"""Any process that modulates the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]",1249,95,21,16307,0.22105263157894736,0.016813450760608487,query_1,"['GO:0036211', 'GO:0051246']","['IL4', 'MMP9', 'CCL5', 'IL1B', 'IL5', 'VEGFA', 'IRAK3', 'SOD1', 'TNF', 'PPP2CA', 'GSTP1', 'PTEN', 'PRKCZ', 'ADRB2', 'HLA-DRB1', 'EDN1', 'PDE4D', 'RAD50', 'MYB', 'TSLP', 'LIF']","[['IGI', 'IBA'], ['IMP'], ['IDA', 'TAS'], ['IDA', 'ISS', 'NAS'], ['ISS'], ['IDA', 'IBA'], ['IMP', 'IBA'], ['IDA'], ['IDA', 'ISS'], ['IMP', 'NAS'], ['IDA'], ['IDA', 'IMP', 'ISS'], ['IMP'], ['IGI', 'TAS'], ['IDA'], ['IDA'], ['ISS'], ['IDA'], ['IMP'], ['IDA'], ['IDA']]"
365,WP,WP:WP5039,SARS-CoV-2 innate immunity evasion and cell-specific immune response,0.02889553231314332,True,SARS-CoV-2 innate immunity evasion and cell-specific immune response,66,86,6,7899,0.06976744186046512,0.09090909090909091,query_1,['WP:000000'],"['CCL2', 'CCL5', 'TGFB1', 'CASP8', 'TNF', 'CXCL6']","[['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP']]"
366,GO:BP,GO:0048869,cellular developmental process,0.029009145856112525,True,"""A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition."" [GOC:isa_complete]",2906,95,35,16307,0.3684210526315789,0.012044046799724708,query_1,"['GO:0009987', 'GO:0032502']","['CCL2', 'IL4', 'MMP9', 'IL13', 'IL1B', 'CCL11', 'VEGFA', 'CAT', 'NPY', 'BBS4', 'CASP8', 'CFTR', 'ERCC2', 'SOD1', 'TNF', 'ALOX5', 'PPP2CA', 'PARP1', 'DNMT1', 'KRT19', 'TNC', 'PTEN', 'PRKCZ', 'HLA-DRB1', 'EDN1', 'TENM3', 'PDE4D', 'MYB', 'IKZF3', 'PTGS2', 'SDCCAG8', 'HLA-G', 'TBX21', 'ICAM1', 'LIF']","[['IDA'], ['IDA', 'ISS', 'IBA', 'TAS'], ['IEP', 'ISS', 'TAS'], ['NAS'], ['IDA', 'IGI', 'ISS', 'IBA', 'TAS'], ['ISS'], ['IDA', 'ISS', 'TAS'], ['HDA'], ['IEP', 'TAS'], ['ISS'], ['IMP', 'IBA', 'TAS'], ['ISS'], ['IMP'], ['ISS', 'NAS'], ['IDA', 'IGI', 'ISS', 'TAS', 'NAS'], ['ISS'], ['IMP', 'NAS'], ['TAS'], ['IMP'], ['IDA', 'IBA'], ['HDA', 'IBA'], ['IMP', 'ISS'], ['ISS'], ['IDA'], ['IDA', 'IMP', 'IGI'], ['ISS', 'IBA'], ['ISS'], ['IMP', 'IC'], ['ISS'], ['ISS'], ['IBA'], ['IDA', 'IMP'], ['ISS', 'IBA'], ['IGI'], ['IDA', 'IBA', 'TAS']]"
367,GO:BP,GO:1904019,epithelial cell apoptotic process,0.029317686059400386,True,"""Any apoptotic process in an epithelial cell."" [GO_REF:0000085, GOC:TermGenie, PMID:19137015]",82,95,6,16307,0.06315789473684211,0.07317073170731707,query_1,['GO:0006915'],"['CCL2', 'IL4', 'IL13', 'TNF', 'HLA-G', 'ICAM1']","[['IMP'], ['IMP', 'IBA'], ['IMP'], ['IMP'], ['IDA'], ['IDA']]"
368,GO:BP,GO:0030855,epithelial cell differentiation,0.029556492139912842,True,"""The process in which a relatively unspecialized cell acquires specialized features of an epithelial cell, any of the cells making up an epithelium."" [GOC:ecd, PMID:11839751]",435,95,12,16307,0.12631578947368421,0.027586206896551724,query_1,"['GO:0030154', 'GO:0060429']","['MMP9', 'IL13', 'IL1B', 'VEGFA', 'NPY', 'ERCC2', 'SOD1', 'TNF', 'KRT19', 'PDE4D', 'ICAM1', 'LIF']","[['ISS'], ['NAS'], ['IDA'], ['IDA', 'ISS'], ['TAS'], ['IMP'], ['ISS'], ['IDA'], ['IBA'], ['ISS'], ['IGI'], ['IDA']]"
369,GO:BP,GO:0000302,response to reactive oxygen species,0.029781754007927878,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals."" [GOC:krc]",125,95,7,16307,0.07368421052631578,0.056,query_1,"['GO:0006979', 'GO:1901700']","['MMP9', 'CAT', 'SOD1', 'NQO1', 'GSTP1', 'HMOX1', 'EDN1']","[['IDA'], ['IDA', 'IMP', 'IBA'], ['IDA', 'ISS', 'IBA', 'IC'], ['IDA'], ['ISS'], ['ISS'], ['IDA']]"
370,GO:MF,GO:0016209,antioxidant activity,0.029838473518843965,True,"""Inhibition of the reactions brought about by dioxygen (O2) or peroxides. Usually the antioxidant is effective because it can itself be more easily oxidized than the substance protected. The term is often applied to components that can trap free radicals, thereby breaking the chain reaction that normally leads to extensive biological damage."" [ISBN:0198506732]",75,97,5,17307,0.05154639175257732,0.06666666666666667,query_1,['GO:0003674'],"['CAT', 'SOD1', 'GSTP1', 'PTGS2', 'LTC4S']","[['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA'], ['NAS'], ['IBA']]"
